C0000100,C0000200,HtSt,HtSt19to25,WtSt,WtSt19to25
979802,9798,,,,
1001201,10012,,,,
1001202,10012,,,,
1024104,10241,,,,
1025502,10255,,,,
1034501,10345,0.09182094,,,
1046702,10467,,,,
1048002,10480,,,,
1053301,10533,0.09182094,,,
1180204,11802,,,,
1196803,11968,,,,
1244201,12442,0.09182094,,,
1247802,12478,,,,
1247901,12479,-0.642746581,,,
1249401,12494,,,,
1250201,12502,-0.642746581,,,
1250601,12506,,,,
416201,4162,0.916644253,,,
472802,4728,0.916644253,,,
1203001,12030,,,,
37101,371,1.325704046,,,
1035401,10354,0.929714525,,,
125402,1254,-1.749235941,,,
552304,5523,-1.43265643,,,
8901,89,0.869543871,,,
122801,1228,0.280344745,,,
264801,2648,-0.014254818,,,
753101,7531,0.574944308,,,
810501,8105,-0.603453943,,,
33802,338,-0.160129419,,,
18401,184,-0.50793854,,,
21103,211,-1.957925884,,,
66501,665,-1.051683794,,,
85404,854,-1.595429048,,,
88602,886,-1.41418063,,,
130604,1306,-1.232932212,,,
132405,1324,-0.689186958,,0.400614525,
167504,1675,-1.232932212,,,
190601,1906,-1.051683794,,,
193201,1932,-0.326690122,,,
199501,1995,-1.41418063,,,
213003,2130,-1.41418063,,,
311901,3119,-1.776677466,,,
316503,3165,-1.776677466,,,
339302,3393,-1.957925884,,,
345202,3452,0.579551968,,,
345902,3459,-0.50793854,,,
365408,3654,-1.957925884,,,
367702,3677,-1.41418063,,,
373504,3735,-0.326690122,,-0.9277389,
391302,3913,-1.232932212,,,
410902,4109,-1.595429048,,,
432001,4320,-1.232932212,,,
441704,4417,-1.051683794,,,
466202,4662,-1.232932212,,,
494704,4947,-1.957925884,,,
498103,4981,-1.957925884,,,
580103,5801,-1.41418063,,,
688103,6881,0.217055132,,,
790001,7900,,,,
815001,8150,0.035806714,,,
815102,8151,2.029539312,,,
835103,8351,-0.870435376,,,
839304,8393,-1.232932212,,,
862202,8622,-1.41418063,,,
894205,8942,0.760800386,,,
910104,9101,-0.326690122,,,
954101,9541,0.035806714,,-0.780144075,
998605,9986,-1.051683794,,,
1007704,10077,-0.870435376,,,
1044802,10448,-1.595429048,,,
1055001,10550,0.579551968,,,
1180702,11807,-0.689186958,,-0.9277389,
845201,8452,,,,
1239501,12395,,,,
285002,2850,,,,
311802,3118,,,,
976302,9763,-0.689061827,,,
87603,876,-0.593913358,,,
123102,1231,-1.015677916,,,
184901,1849,,,,
214001,2140,-0.172148799,,,
300701,3007,3.201967667,,1.72896795,
323601,3236,,,,
379902,3799,1.514909434,,,
392304,3923,,,,
438101,4381,-1.015677916,,,
504701,5047,0.249615759,,,
520001,5200,,,,
589201,5892,,,,
617802,6178,-0.172148799,,,
634204,6342,1.514909434,,,
634801,6348,-0.593913358,,,
651502,6515,0.249615759,,,
655601,6556,-0.172148799,,,
656301,6563,0.249615759,,,
662802,6628,,,,
673401,6734,-0.172148799,,,
678801,6788,,,,
703201,7032,,,,
739602,7396,0.249615759,,,
740901,7409,0.671380317,,,
752701,7527,2.780203109,,,
753102,7531,-0.172148799,,,
760901,7609,,,,
784401,7844,-1.015677916,,,
791202,7912,-1.015677916,,,
837302,8373,-0.172148799,,,
842501,8425,-1.015677916,,,
881501,8815,,,,
917302,9173,,,,
940802,9408,,,,
949903,9499,,,,
950101,9501,,,,
959601,9596,-0.172148799,,,
959602,9596,-0.172148799,,,
960401,9604,,,,
961101,9611,,,,
961601,9616,,,,
963302,9633,-1.015677916,,,
965701,9657,,,,
1001603,10016,-1.015677916,,,
1009202,10092,-0.172148799,,,
1009701,10097,,,,
1014901,10149,-0.593913358,,,
1021901,10219,0.249615759,,,
1024303,10243,0.249615759,,,
1034401,10344,,,,
1041801,10418,,,,
1048402,10484,0.249615759,,,
1057701,10577,0.249615759,,,
1203801,12038,,,,
1224201,12242,,,,
1226301,12263,-0.593913358,,,
1235201,12352,0.671380317,,,
1236202,12362,-0.172148799,,,
1238401,12384,2.780203109,,,
1245702,12457,,,,
1248303,12483,-0.593913358,,,
1249002,12490,-0.593913358,,,
1250101,12501,1.093144876,,,
255401,2554,-1.842212115,,,
965202,9652,-1.842212115,,,
375801,3758,-0.428269653,,,
15801,158,-1.836561132,,,
49401,494,-0.110933223,,,
213901,2139,-0.110933223,,,
328601,3286,1.183287709,,-0.189764775,
738802,7388,-0.5423402,,,
220602,2206,0.512656388,0.510561207,0.695804175,
6202,62,0.217055132,,,
19203,192,-0.145441704,,,
111602,1116,-1.232932212,,,
131003,1310,-0.689186958,,,
132601,1326,-0.50793854,,,
137402,1374,-1.232932212,,,
156401,1564,-0.50793854,,,
174001,1740,-1.41418063,,,
174502,1745,-1.051683794,,,
182904,1829,-0.689186958,,,
190503,1905,-0.326690122,,,
190504,1905,-0.326690122,,,
209901,2099,-0.50793854,,,
215502,2155,-1.051683794,,,
217601,2176,0.942048804,,,
241204,2412,-1.595429048,,,
253101,2531,,,-0.881619553,
265102,2651,1.848290894,,-0.367997447,
265507,2655,-0.145441704,,0.545108518,
274002,2740,-0.145441704,,2.028905712,
280803,2808,-1.051683794,,,
296103,2961,-1.051683794,,,
302104,3021,-0.145441704,,,
324501,3245,-0.50793854,,,
342304,3423,-0.145441704,,,
347604,3476,-0.50793854,,-0.310928324,
363303,3633,-0.689186958,,,
365407,3654,-1.232932212,,,
373503,3735,-0.326690122,,,
373702,3737,-1.595429048,,,
405703,4057,-0.689186958,,,
409503,4095,-0.870435376,,-0.881619553,
430502,4305,-0.326690122,,,
433702,4337,-0.326690122,,,
453903,4539,-0.870435376,,,
461301,4613,-0.326690122,,,
466201,4662,0.217055132,,-0.082651833,
468303,4683,0.035806714,,-0.596273939,
470602,4706,-1.051683794,,,
487302,4873,-0.326690122,,,
500203,5002,-0.870435376,,,
517602,5176,-0.870435376,,-0.082651833,
627405,6274,0.217055132,,1.572352729,
632205,6322,-0.145441704,,,
690501,6905,0.035806714,,0.830454132,
695304,6953,-0.326690122,,-0.596273939,
717102,7171,-1.232932212,,,
745904,7459,-0.326690122,,,
752502,7525,-0.689186958,,,
759502,7595,-0.145441704,,-0.596273939,
764902,7649,-1.051683794,,,
768702,7687,0.217055132,,,
795901,7959,-0.50793854,,,
891003,8910,-1.595429048,,-0.196790079,
930804,9308,0.035806714,,1.115799747,
952307,9523,-1.41418063,,,
964101,9641,-0.326690122,,-0.881619553,
964102,9641,-0.50793854,,,
984405,9844,-1.232932212,,,
108805,1088,-0.642746581,,,
492202,4922,,,,
7502,75,-1.374966379,,,
58902,589,0.458322127,,-0.139720956,
80305,803,0,,,
140602,1406,-1.374966379,,,
142601,1426,1.374966379,,3.39856466,
188601,1886,0,,,
188602,1886,1.833288506,,-0.596273939,
214202,2142,1.374966379,,-0.881619553,
241102,2411,-1.374966379,,,
244701,2447,-0.916644253,,,
278901,2789,-0.916644253,,,
334101,3341,1.374966379,,-0.082651833,
372904,3729,0.458322127,,,
398301,3983,0,,-0.596273939,
411201,4112,0,,,
475704,4757,-0.458322126,,,
490901,4909,,,,
499102,4991,,,,
499502,4995,-0.458322126,,,
575302,5753,0.916644253,,0.202693781,
583301,5833,0,,,
594802,5948,-1.374966379,,,
616304,6163,1.374966379,,,
640901,6409,1.374966379,,-0.881619553,
648102,6481,1.833288506,,,
648702,6487,-0.458322126,,,
654801,6548,-0.458322126,,,
661101,6611,0.458322127,,,
662901,6629,-0.916644253,,,
664101,6641,-0.458322126,,,
668501,6685,0.916644253,,,
700602,7006,0,,,
702202,7022,-1.374966379,,,
705801,7058,0,,,
710601,7106,0.916644253,,,
716904,7169,-0.916644253,,,
724903,7249,-0.916644253,,,
724904,7249,-0.458322126,,-0.881619553,
726302,7263,2.291610632,,-0.310928324,
735003,7350,-0.916644253,,,
783203,7832,-1.374966379,,,
789201,7892,,,,
801502,8015,,,,
801802,8018,,,,
818003,8180,1.374966379,,-0.596273939,
846003,8460,0,,,
857201,8572,-1.374966379,,,
873303,8733,,,,
874201,8742,-1.374966379,,,
881601,8816,1.374966379,,0.145624658,
884501,8845,0.458322127,,,
884702,8847,-1.374966379,,,
967104,9671,-0.458322126,,,
985502,9855,,,,
988201,9882,-1.374966379,,,
1002403,10024,0.916644253,,,
1008102,10081,0.458322127,,,
1042002,10420,-0.916644253,,,
1049401,10494,-0.458322126,,,
1051801,10518,1.374966379,,,
1220701,12207,1.374966379,,,
1236601,12366,-0.458322126,,,
1240801,12408,-0.458322126,,,
1243402,12434,-0.916644253,,,
1248302,12483,1.374966379,,,
125401,1254,1.099979656,,,
1237002,12370,0.071378276,,0.602177641,
345101,3451,0.392697727,,,
6803,68,-0.145441704,,,
11202,112,-0.870435376,,,
47403,474,-0.326690122,,-0.714065336,
79204,792,-0.50793854,,,
87902,879,-0.870435376,,,
136601,1366,-0.870435376,,-0.811267947,
165005,1650,-1.232932212,,,
185304,1853,0.579551968,,-0.714065336,
190202,1902,-0.145441704,,1.035581665,
194801,1948,0.760800386,,2.688026054,
196002,1960,0.760800386,,3.465646943,
200210,2002,1.123297222,,0.889777748,
204602,2046,-0.326690122,,,
248403,2484,-0.50793854,,,
253002,2530,0.217055132,,1.08418297,
262602,2626,-0.145441704,,-0.22805228,
269902,2699,-0.870435376,,0.743973831,
299002,2990,-0.50793854,,,
310901,3109,-0.326690122,,,
316502,3165,0.035806714,,,
328702,3287,0.579551968,,0.743973831,
343203,3432,-0.145441704,,,
346902,3469,-0.326690122,,,
351403,3514,-0.145441704,,,
377103,3771,1.30454564,,1.327189498,
391301,3913,-1.957925884,,,
417803,4178,-1.232932212,,,
419202,4192,0.579551968,,,
422301,4223,0.035806714,,-0.422457502,
431901,4319,-1.957925884,,,
435202,4352,-0.326690122,,,
442301,4423,0.39830355,,,
447304,4473,-0.50793854,,,
483802,4838,0.035806714,,-0.082248363,
495404,4954,-0.870435376,,,
506602,5066,0.035806714,,-0.908470558,
531704,5317,0.035806714,,-0.082248363,
535301,5353,-0.50793854,,,
545202,5452,0.579551968,,0.257960776,
547401,5474,-0.145441704,,,
556502,5565,-0.870435376,,,
567002,5670,-0.50793854,,,
571802,5718,-0.145441704,,,
580202,5802,-0.50793854,,,
660403,6604,0.579551968,,0.64677122,
675205,6752,0.579551968,,-0.373856197,
678804,6788,0.39830355,,0.986980359,
686204,6862,0.39830355,,-0.908470558,
693902,6939,0.942048804,,,
696603,6966,-1.41418063,,-0.714065336,
723503,7235,-0.870435376,,,
728503,7285,0.39830355,,1.52159472,
744903,7449,-1.232932212,,,
760302,7603,0.39830355,,,
762504,7625,-0.50793854,,,
799702,7997,0.035806714,,0.500967303,
830509,8305,-1.41418063,,,
830906,8309,0.217055132,,-0.714065336,
835202,8352,-0.689186958,,,
840501,8405,-0.870435376,,,
887801,8878,-0.870435376,,,
894204,8942,-0.50793854,,,
910103,9101,-0.50793854,,,
922902,9229,-1.232932212,,,
975702,9757,-0.50793854,,,
1042202,10422,0.579551968,,1.229986887,
1054203,10542,-0.870435376,,,
1176403,11764,-1.051683794,,,
1178102,11781,-0.145441704,,,
1185802,11858,-0.326690122,,,
1209901,12099,-0.145441704,,,
1224001,12240,-0.326690122,,-0.811267947,
1228402,12284,0.035806714,,-0.616862724,
86603,866,,,,
4602,46,0.137735485,,-0.859869252,
14403,144,0.137735485,,,
42302,423,-1.842212115,,,
65701,657,0.137735485,,,
66003,660,1.325704046,,-0.616862724,
123101,1231,0.929714525,,,
133601,1336,0.137735485,,,
140103,1401,-1.050233075,,,
174901,1749,1.325704046,,,
231702,2317,0.137735485,,,
255802,2558,-0.654243555,,,
353602,3536,0.137735485,,-0.811267947,
475703,4757,0.929714525,,,
490602,4906,-0.654243555,,-0.957071863,
574103,5741,0.137735485,,-0.957071863,
595201,5952,0.533725005,,-0.908470558,
616303,6163,0.533725005,,-0.714065336,
617902,6179,1.325704046,,-0.179450974,
636201,6362,,,,
644505,6445,1.721693566,,0.500967303,
652101,6521,-0.654243555,,,
653201,6532,0.137735485,,-0.66546403,
661501,6615,-0.258254035,,,
666501,6665,,,,
666901,6669,-0.258254035,,,
688701,6887,0.533725005,,,
694301,6943,-0.654243555,,,
729101,7291,-1.050233075,,,
734801,7348,0.533725005,,-0.957071863,
737501,7375,,,,
745201,7452,2.117683086,,0.355163387,
789301,7893,-0.654243555,,,
814901,8149,-1.050233075,,-0.66546403,
854201,8542,-1.842212115,,,
867405,8674,-1.050233075,,,
877001,8770,1.721693566,,0.986980359,
908601,9086,0.137735485,,,
910401,9104,-1.050233075,,,
914501,9145,0.929714525,,1.229986887,
925201,9252,-1.842212115,,,
949802,9498,0.929714525,,0.160758165,
967103,9671,-1.050233075,,,
975502,9755,0.929714525,,-0.957071863,
980702,9807,0.137735485,,,
986402,9864,-0.654243555,,,
999101,9991,-0.654243555,,,
1001602,10016,0.533725005,,,
1008101,10081,0.929714525,,-0.762666641,
1009201,10092,1.325704046,,,
1011702,10117,-0.654243555,,,
1028603,10286,-0.654243555,,,
1039901,10399,-0.654243555,,,
1059401,10594,,,,
1233002,12330,,,-0.373856197,
1243401,12434,0.533725005,,-0.714065336,
1250501,12505,0.137735485,,,
472701,4727,0.071378276,,-0.908470558,
664203,6642,0.071378276,,,
817201,8172,1.320498097,,-0.568261419,
917201,9172,0.571026204,,,
1237001,12370,1.070674133,,1.035581665,
1251502,12515,0.571026204,,-0.714065336,
1603,16,0.035806714,,-0.52160231,
4303,43,-1.595429048,,,
16102,161,0.39830355,,-0.010988484,
21101,211,0.579551968,,,
24502,245,-0.145441704,,,
44901,449,-0.50793854,,,
50403,504,0.217055132,,-0.52160231,
88601,886,0.39830355,,,
96601,966,-0.689186958,,,
103004,1030,0.579551968,,-0.796548217,
103601,1036,0.579551968,,,
135903,1359,-0.689186958,,,
150203,1502,0.217055132,,-0.835826203,
153203,1532,0.217055132,,-0.717992243,
158102,1581,0.760800386,,,
162501,1625,0.579551968,,-0.246656404,
163904,1639,0.579551968,,1.128073127,
175802,1758,0.942048804,,0.460347355,
207102,2071,0.579551968,,-0.835826203,
215601,2156,1.123297222,,0.106845476,
220001,2200,0.760800386,,-0.168100431,
222402,2224,0.942048804,,0.853127221,
239903,2399,-1.595429048,,,
248402,2484,-0.326690122,,,
265506,2655,0.217055132,,0.067567489,
267504,2675,0.217055132,,,
272903,2729,0.217055132,,-0.285934391,
281001,2810,-0.50793854,,-0.560880297,
294602,2946,-1.776677466,,,
295501,2955,0.579551968,,-0.482324324,
295901,2959,0.39830355,,-0.52160231,
308501,3085,0.942048804,,0.460347355,
326808,3268,-0.326690122,,-0.678714257,
335002,3350,0.217055132,,-0.325212377,
336504,3365,1.30454564,,-0.914382176,
340201,3402,0.217055132,,,
345103,3451,0.035806714,,,
355202,3552,1.123297222,,1.638686953,
373403,3734,0.035806714,,,
379403,3794,0.579551968,,-0.600158283,
403301,4033,0.579551968,,-0.63943627,
409901,4099,0.760800386,,2.227856752,
449502,4495,0.760800386,,-0.717992243,
467003,4670,0.579551968,,,
468902,4689,1.485794058,,,
469202,4692,0.39830355,,,
470302,4703,-1.051683794,,,
472303,4723,0.760800386,,-0.87510419,
487301,4873,-0.145441704,,-0.678714257,
492703,4927,1.30454564,,1.44229702,
499001,4990,1.667042476,,-0.717992243,
537304,5373,0.579551968,,,
538703,5387,1.123297222,,,
546706,5467,-1.776677466,,,
552203,5522,1.667042476,,0.381791382,
579804,5798,0.760800386,,2.031466819,
597307,5973,0.035806714,,,
627004,6270,-1.41418063,,,
628905,6289,0.217055132,,,
637110,6371,0.579551968,,,
641702,6417,-0.870435376,,0.303235409,
696801,6968,0.942048804,,5.173705748,
737802,7378,0.760800386,,0.696015275,
749803,7498,0.035806714,,,
762503,7625,0.39830355,,0.460347355,
779102,7791,0.217055132,,-0.600158283,
779504,7795,0.217055132,,-0.52160231,
785604,7856,0.760800386,,0.853127221,
806102,8061,0.217055132,,,
814005,8140,0.579551968,,0.421069368,
826107,8261,-0.689186958,,,
826904,8269,-0.50793854,,,
860003,8600,0.942048804,,3.602586284,
862201,8622,0.39830355,,-0.52160231,
863103,8631,0.217055132,,-0.717992243,
867903,8679,0.760800386,,0.656737288,
869204,8692,-0.50793854,,-0.443046337,
894003,8940,-0.145441704,,0.578181315,
922302,9223,0.035806714,,-0.482324324,
963502,9635,0.942048804,,,
965901,9659,0.39830355,,,
989503,9895,0.39830355,,-0.364490364,
995303,9953,1.123297222,,1.049517154,
998104,9981,-1.051683794,,,
1007203,10072,-0.145441704,,,
1044302,10443,0.760800386,,-0.246656404,
1180803,11808,0.035806714,,0.224679435,
1191603,11916,-0.145441704,,-0.796548217,
164803,1648,,,-0.717992243,
311702,3117,,,-0.128822444,
817202,8172,-0.458322126,,-0.168100431,
202,2,-0.482917898,,0.813849234,
80304,803,1.099979656,,-0.914382176,
84002,840,0.466820635,,-0.364490364,
87602,876,-0.166338387,,,
89501,895,-0.482917898,,,
100801,1008,1.733138678,,0.067567489,
109303,1093,-0.482917898,,,
170405,1704,0.783400146,,,
214201,2142,2.049718189,,0.460347355,
290803,2908,0.150241124,,,
344603,3446,0.150241124,,,
352201,3522,-1.43265643,,,
505002,5050,0.783400146,,-0.089544458,
577701,5777,-0.482917898,,-0.089544458,
585801,5858,-0.799497409,,,
604302,6043,-0.482917898,,-0.914382176,
622303,6223,-0.166338387,,-0.128822444,
634901,6349,-0.482917898,,,
635804,6358,0.466820635,,-0.089544458,
651202,6512,-0.482917898,,,
652201,6522,-1.11607692,,,
662801,6628,-2.065815452,,,
663802,6638,-1.11607692,,,
730801,7308,1.416559167,,1.285185074,
734101,7341,0.150241124,,-0.501963317,
789801,7898,0.783400146,,-0.089544458,
791102,7911,-0.799497409,,,
801801,8018,-1.11607692,,,
831203,8312,0.150241124,,-0.914382176,
840401,8404,1.099979656,,0.460347355,
844501,8445,0.150241124,,-0.52160231,
845501,8455,-0.799497409,,,
846002,8460,-0.482917898,,,
851902,8519,-0.799497409,,,
863701,8637,1.099979656,,-0.364490364,
873101,8731,-0.799497409,,-0.914382176,
873302,8733,-2.065815452,,,
876301,8763,1.099979656,,-0.246656404,
880101,8801,1.416559167,,-0.914382176,
884701,8847,1.099979656,,0.067567489,
918501,9185,0.466820635,,-0.678714257,
944104,9441,-1.11607692,,,
947303,9473,-0.482917898,,,
967102,9671,0.466820635,,-0.796548217,
980701,9807,-0.166338387,,-0.010988484,
1021501,10215,-0.166338387,,-0.600158283,
1024101,10241,0.466820635,,-0.560880297,
1028602,10286,-0.799497409,,,
1229402,12294,1.099979656,,-0.914382176,
1247501,12475,-0.166338387,,,
791101,7911,-0.014254818,,,
877701,8777,-0.603453943,,,
877901,8779,-0.30885438,,,
965201,9652,-1.317006662,,,
1200101,12001,-0.633124906,,,
220601,2206,0.164039163,0.858253252,1.010239167,
19001,190,0.760800386,,0.186279414,
25405,254,1.485794058,,-0.619652124,
35402,354,-0.145441704,,,
40503,405,0.579551968,,-0.154691621,
42505,425,0.942048804,,1.860137224,
55803,558,0.39830355,,,
75202,752,1.30454564,,-0.681646858,
90601,906,0.579551968,,-0.433667923,
116004,1160,1.123297222,,-0.123694254,
123602,1236,-0.145441704,,,
132404,1324,-0.145441704,,,
133501,1335,0.579551968,,-0.402670556,
136102,1361,0.39830355,,,
165004,1650,1.123297222,,-0.309678455,
186303,1863,0.942048804,,-0.092696888,
195101,1951,0.942048804,,-0.960623159,
200209,2002,0.035806714,,,
207403,2074,0.760800386,,,
249204,2492,0.39830355,,,
255801,2558,0.579551968,,-0.774638958,
316501,3165,1.123297222,,-0.991620526,
324402,3244,-0.145441704,,-1.05361526,
342603,3426,0.760800386,,0.12428468,
343006,3430,1.30454564,,-1.084612627,
343202,3432,0.579551968,,0.062289947,
350202,3502,-0.145441704,,,
373602,3736,0.39830355,,-0.774638958,
383602,3836,-0.50793854,,,
407702,4077,0.579551968,,-0.46466529,
421402,4214,0.760800386,,0.310268882,
423204,4232,0.942048804,,0.775229384,
433901,4339,1.848290894,,-0.340675822,
435201,4352,0.942048804,,-0.929625792,
468301,4683,1.30454564,,-0.247683722,
481902,4819,-0.326690122,,,
495403,4954,1.30454564,,0.62024255,
500202,5002,0.39830355,,-0.805636325,
501902,5019,-0.145441704,,,
509603,5096,0.942048804,,-0.185688988,
513404,5134,0.579551968,,-0.309678455,
525901,5259,1.30454564,,3.719979235,
531703,5317,0.39830355,,-0.929625792,
538503,5385,1.485794058,,-0.371673189,
596505,5965,-0.145441704,,-0.433667923,
597306,5973,0.579551968,,0.434258349,
616302,6163,2.029539312,,0.310268882,
621702,6217,0.217055132,,-0.774638958,
641701,6417,-0.50793854,,0.868221485,
643404,6434,-0.689186958,,,
675204,6752,1.485794058,,0.930216219,
683501,6835,0.579551968,,,
712303,7123,1.848290894,,2.88305033,
725905,7259,1.30454564,,,
739302,7393,1.30454564,,4.029952903,
743502,7435,0.035806714,,-0.185688988,
749802,7498,0.760800386,,-0.774638958,
750601,7506,0.760800386,,-0.588654757,
755301,7553,0.035806714,,-0.681646858,
757502,7575,0.760800386,,-0.55765739,
761802,7618,0.942048804,,0.341266248,
762502,7625,1.848290894,,0.372263615,
826202,8262,0.942048804,,-0.867631059,
834305,8343,0.942048804,,-0.681646858,
848003,8480,-1.41418063,,-0.712644225,
849403,8494,0.217055132,,0.589245183,
863903,8639,0.579551968,,-0.092696888,
902901,9029,1.30454564,,2.38709246,
903802,9038,1.667042476,,3.410005566,
906703,9067,0.760800386,,-0.929625792,
957806,9578,0.942048804,,,
987403,9874,0.217055132,,0.093287314,
997203,9972,0.579551968,,-0.681646858,
999205,9992,0.579551968,,0.62024255,
1005203,10052,0.217055132,,-0.247683722,
1007304,10073,0.39830355,,0.992210952,
1016202,10162,-1.051683794,,2.325097727,
1018503,10185,0.217055132,,,
1050002,10500,0.760800386,,-0.619652124,
1054202,10542,0.035806714,,0.806226751,
1177903,11779,1.30454564,,0.03129258,
1197002,11970,1.123297222,,0.093287314,
1202202,12022,1.123297222,,-0.46466529,
1207602,12076,0.217055132,,-0.495662657,
1209703,12097,1.485794058,,-0.433667923,
294301,2943,0.137735485,,,
538802,5388,0.137735485,,-0.185688988,
929804,9298,-1.842212115,,,
201,2,1.320498097,,0.62024255,
7501,75,0.571026204,,-0.46466529,
84001,840,-0.178445689,,-0.433667923,
89803,898,0.820850168,,0.000295213,
101802,1018,1.320498097,,0.372263615,
110301,1103,-0.178445689,,-0.805636325,
140102,1401,3.319089811,,-0.929625792,
156201,1562,0.820850168,,-0.309678455,
173503,1735,-0.428269653,,,
273902,2739,-0.927917582,,0.682237284,
371104,3711,0.32120224,,-0.309678455,
384302,3843,-1.177741546,,,
405003,4050,-1.42756551,,,
450501,4505,-0.927917582,,-0.371673189,
466401,4664,-1.42756551,,,
475702,4757,-0.428269653,,,
488501,4885,-0.428269653,,,
504503,5045,0.32120224,,-0.898628426,
513504,5135,0.820850168,,0.12428468,
545902,5459,0.571026204,,0.000295213,
596502,5965,-1.927213439,,,
616402,6164,0.571026204,,-0.991620526,
630703,6307,-1.177741546,,,
634203,6342,2.569617919,,2.015124058,
653803,6538,-0.178445689,,,
682903,6829,-0.428269653,,-0.681646858,
694801,6948,-0.428269653,,-0.309678455,
700601,7006,1.570322061,,0.682237284,
701201,7012,0.32120224,,-0.309678455,
704502,7045,-1.42756551,,,
745502,7455,0.32120224,,,
783202,7832,0.071378276,,-0.619652124,
832401,8324,-0.678093617,,-0.836633692,
837301,8373,-0.428269653,,,
851901,8519,0.32120224,,-0.743641591,
876201,8762,0.071378276,,,
883901,8839,-0.178445689,,-0.960623159,
973001,9730,0.32120224,,-0.433667923,
975501,9755,1.320498097,,0.310268882,
985501,9855,-1.42756551,,,
986401,9864,-1.42756551,,,
1010402,10104,0.071378276,,-0.433667923,
1021301,10213,-1.677389475,,,
1022703,10227,1.070674133,,0.527250449,
1039001,10390,-0.178445689,,,
1045202,10452,0.571026204,,0.279271515,
1203701,12037,-0.678093617,,1.395176721,
1205102,12051,-0.428269653,,-0.619652124,
1207803,12078,-0.927917582,,,
1216401,12164,-0.178445689,,,
1238103,12381,-0.678093617,,0.310268882,
1245701,12457,0.071378276,,,
1251201,12512,0.071378276,,-0.46466529,
1255601,12556,1.070674133,,0.155282047,
764502,7645,1.614694686,,-0.929625792,
867403,8674,-0.973747177,,,
303504,3035,-0.975065784,,-0.061699521,
920801,9208,1.41852036,,-0.278681089,
400302,4003,-0.517821109,,,
27204,272,0.760800386,,-0.886082383,
28202,282,0.942048804,,-1.10745177,
40701,407,1.123297222,,0.77418802,
43901,439,0.39830355,,-0.406448711,
49203,492,0.942048804,,-0.221974221,
57603,576,0.39830355,,-0.627818098,
62103,621,1.123297222,,0.589713531,
