"SubjectTag","ExtendedID","Generation","Gender","RaceCohort","SiblingCountInNls","BirthOrderInNls","SimilarAgeCount","HasMzPossibly","KidCountBio","KidCountInNls","Mob","LastSurveyYearCompleted","AgeAtLastSurvey","IsDead","DeathDate"
929700,9297,1,1,1,1,1,1,0,4,0,1962-09-15,2010,47.3374404907227,0,NA
929800,9298,1,2,2,1,1,1,0,5,5,1962-09-15,2010,47.3702926635742,0,NA
929801,9298,2,1,2,5,1,1,0,1,NA,1980-04-15,2008,27.8658447265625,0,NA
929802,9298,2,2,2,5,2,1,0,0,NA,1982-07-15,2010,27.4962348937988,0,NA
929803,9298,2,1,2,5,3,1,0,0,NA,1994-09-15,2010,15.5318279266357,0,NA
929804,9298,2,2,2,5,4,1,0,0,NA,1995-10-15,2010,14.4503765106201,0,NA
929805,9298,2,1,2,5,5,1,0,0,NA,1997-08-15,2008,10.7351131439209,0,NA
929900,9299,1,1,2,2,1,1,0,6,0,1958-06-15,2010,51.7043113708496,0,NA
930000,9300,1,1,2,2,2,1,0,3,0,1961-05-15,2010,48.917179107666,0,NA
930100,9300,1,1,2,2,1,1,0,4,0,1958-08-15,2010,51.4551658630371,0,NA
930200,9299,1,2,2,2,2,1,0,0,0,1962-02-15,1985,23.0746059417725,0,NA
930300,9303,1,1,2,1,1,1,0,4,0,1961-05-15,2010,48.7227935791016,0,NA
930400,9304,1,1,2,2,1,1,0,2,0,1961-01-15,2008,47.197811126709,0,NA
930500,9304,1,2,2,2,2,1,0,0,0,1962-09-15,2008,45.7467498779297,0,NA
930600,9306,1,1,2,3,1,1,0,0,0,1960-07-15,2010,50.0205345153809,0,NA
930700,9306,1,1,2,3,2,1,0,2,0,1963-03-15,2010,46.9897346496582,0,NA
930800,9306,1,2,2,3,3,1,0,7,7,1964-08-15,2010,46.0670776367188,0,NA
930801,9306,2,1,2,7,1,1,0,1,NA,1984-12-15,2010,25.5989055633545,0,NA
930802,9306,2,1,2,7,2,1,0,0,NA,1993-09-15,2010,17.0266933441162,0,NA
930803,9306,2,1,2,7,3,1,0,0,NA,1995-06-15,2010,15.2799453735352,0,NA
930804,9306,2,2,2,7,4,1,0,0,NA,1998-05-15,2008,10.179328918457,0,NA
930805,9306,2,1,2,7,5,1,0,0,NA,1999-08-15,2008,8.96646118164062,0,NA
930806,9306,2,1,2,7,6,2,1,0,NA,2002-10-15,2008,5.76043796539307,0,NA
930807,9306,2,1,2,7,6,2,1,0,NA,2002-10-15,2008,5.76043796539307,0,NA
930900,9309,1,1,2,2,1,1,0,5,0,1962-11-15,2010,47.2689933776855,0,NA
931000,9309,1,1,2,2,2,1,0,4,0,1964-01-15,2010,46.102668762207,0,NA
931100,9311,1,1,3,1,1,1,0,0,0,1960-05-15,1990,30.1546878814697,0,NA
931200,9312,1,2,1,2,1,1,0,4,4,1962-08-15,2010,47.4195747375488,0,NA
931201,9312,2,1,1,4,1,1,0,0,NA,1981-08-15,2010,28.8542098999023,0,NA
931202,9312,2,1,1,4,2,1,0,0,NA,1992-04-15,2010,17.7741279602051,0,NA
931203,9312,2,2,1,4,3,1,0,0,NA,2000-11-15,2008,7.59753608703613,0,NA
931204,9312,2,2,1,4,4,1,0,0,NA,2002-08-15,2008,5.85078716278076,0,NA
931300,9312,1,1,1,2,2,1,0,0,0,1963-06-15,2010,46.776180267334,0,NA
931400,9314,1,1,2,1,1,1,0,5,0,1958-04-15,2006,48.2272415161133,0,NA
931500,9315,1,2,2,1,1,1,0,0,0,1963-02-15,2010,47.3593444824219,0,NA
931600,9316,1,1,2,1,1,1,0,0,0,1961-11-15,2010,48.7611236572266,0,NA
931700,9317,1,2,2,1,1,1,0,4,4,1960-02-15,2008,48.7967147827148,0,NA
931701,9317,2,1,2,4,1,1,0,0,NA,1981-09-15,2010,28.3340187072754,0,NA
931702,9317,2,1,2,4,2,1,0,0,NA,1985-05-15,2010,24.86789894104,0,NA
931703,9317,2,1,2,4,3,1,0,0,NA,1987-03-15,2010,23.2635173797607,0,NA
931704,9317,2,2,2,4,4,1,0,NA,NA,1989-03-15,2010,21.4017791748047,0,NA
931800,9318,1,1,2,1,1,1,0,0,0,1962-02-15,1990,28.5831623077393,0,NA
931900,9319,1,2,2,2,1,1,0,3,3,1957-05-15,2010,52.8076667785645,0,NA
931901,9319,2,2,2,3,1,1,0,NA,NA,1978-01-15,NA,NA,0,NA
931902,9319,2,2,2,3,2,1,0,1,NA,1982-03-15,2010,28.0355911254883,0,NA
931903,9319,2,1,2,3,3,1,0,0,NA,1989-08-15,2010,20.4298419952393,0,NA
932000,9319,1,2,2,2,2,1,0,0,0,1960-02-15,2010,50.0287475585938,0,NA
932100,9321,1,1,2,2,1,1,0,0,0,1959-03-15,1987,28.2381935119629,0,NA
932200,9321,1,2,2,2,2,1,0,0,0,1962-01-15,2008,46.1984939575195,0,NA
932300,9323,1,2,2,2,1,1,0,1,1,1959-01-15,2000,41.9247093200684,0,NA
932301,9323,2,1,2,1,1,1,0,NA,NA,1975-08-15,1996,20.9144420623779,0,NA
932400,9323,1,1,2,2,2,1,0,4,0,1961-06-15,2010,48.6105422973633,0,NA
932500,9325,1,2,2,2,1,1,0,2,2,1958-01-15,2000,42.4941825866699,0,NA
932501,9325,2,2,2,2,1,1,0,NA,NA,1983-07-15,2010,27.0718688964844,0,NA
932502,9325,2,1,2,2,2,1,0,NA,NA,1989-04-15,2010,21.3442840576172,0,NA
932600,9325,1,1,2,2,2,1,0,0,0,1961-07-15,2008,47.0882949829102,0,NA
932700,9327,1,1,2,1,1,1,0,1,0,1961-07-15,2008,46.6940460205078,0,NA
932800,9328,1,1,1,2,1,1,0,5,0,1962-09-15,2010,47.578369140625,0,NA
932900,9328,1,1,1,2,2,1,0,4,0,1964-09-15,2000,35.9835739135742,0,NA
933000,9330,1,2,3,2,1,1,0,1,1,1958-06-15,1990,32.2573585510254,0,NA
933001,9330,2,1,3,1,1,1,0,0,NA,1987-07-15,1988,1.23750853538513,0,NA
933100,9330,1,1,3,2,2,1,0,1,0,1959-12-15,1990,30.6173858642578,0,NA
933200,9332,1,2,2,1,1,1,0,0,0,1957-04-15,2010,52.8706359863281,0,NA
933300,9333,1,2,2,1,1,1,0,1,1,1959-01-15,2010,50.9514045715332,0,NA
933301,9333,2,2,2,1,1,1,0,NA,NA,1993-12-15,2010,16.5667343139648,0,NA
933400,9334,1,1,1,1,1,1,0,2,0,1962-11-15,1992,29.8699512481689,0,NA
933500,9335,1,1,2,1,1,1,0,2,0,1962-06-15,2006,44.2655715942383,0,NA
933600,9336,1,2,2,5,1,1,0,1,1,1958-01-15,2000,42.6119079589844,0,NA
933601,9336,2,1,2,1,1,1,0,0,NA,1989-12-15,2010,20.3805618286133,0,NA
933700,9336,1,2,2,5,2,1,0,2,2,1959-02-15,2010,51.5318260192871,0,NA
933701,9336,2,1,2,2,1,1,0,3,NA,1980-01-15,2010,30.2395610809326,0,NA
933702,9336,2,1,2,2,2,1,0,0,NA,1992-01-15,2010,18.7323741912842,0,NA
933800,9336,1,1,2,5,3,1,0,0,0,1960-02-15,2010,50.2067070007324,0,NA
933900,9336,1,1,2,5,4,1,0,0,0,1962-08-15,2010,47.9151268005371,0,NA
934000,9336,1,2,2,5,5,1,0,1,1,1963-11-15,2010,46.6913070678711,0,NA
934001,9336,2,2,2,1,1,1,0,2,NA,1986-06-15,2010,24.1095142364502,0,NA
934100,9341,1,2,2,2,1,1,0,2,2,1960-02-15,2010,50.4038314819336,0,NA
934101,9341,2,2,2,2,1,1,0,NA,NA,1987-11-15,2010,22.6392879486084,0,NA
934102,9341,2,2,2,2,2,1,0,NA,NA,1989-01-15,2010,21.4702262878418,0,NA
934200,9341,1,2,2,2,2,1,0,2,2,1962-08-15,2010,47.8987007141113,0,NA
934201,9341,2,2,2,2,1,1,0,0,NA,1985-07-15,2010,24.6187534332275,0,NA
934202,9341,2,2,2,2,2,1,0,NA,NA,1992-11-15,2010,17.7604389190674,0,NA
934300,9343,1,1,1,1,1,1,0,3,0,1963-03-15,2008,45.2429847717285,0,NA
934400,9344,1,2,1,1,1,1,0,2,2,1960-04-15,2002,42.3134841918945,0,NA
934401,9344,2,2,1,2,1,1,0,0,NA,1984-10-15,1990,6.0041069984436,0,NA
934402,9344,2,1,1,2,2,1,0,0,NA,1985-12-15,2008,22.1738529205322,0,NA
934500,9345,1,1,1,1,1,1,0,2,0,1957-03-15,2010,52.8459968566895,0,NA
934600,9346,1,2,2,1,1,1,0,1,1,1958-01-15,2010,52.9500350952148,0,NA
934601,9346,2,1,2,1,1,1,0,NA,NA,1976-09-15,2010,34.0944557189941,0,NA
934700,9347,1,2,2,1,1,1,0,2,2,1957-03-15,2010,53.5742645263672,0,NA
934701,9347,2,1,2,2,1,1,0,0,NA,1976-06-15,1988,12.1724843978882,0,NA
934702,9347,2,2,2,2,2,1,0,NA,NA,1982-01-15,2010,28.7337436676025,0,NA
934800,9348,1,1,1,1,1,1,0,4,0,1958-04-15,2002,44.5229301452637,0,NA
934900,9349,1,2,1,2,2,1,0,4,4,1961-02-15,2010,49.5770034790039,0,NA
934901,9349,2,2,1,4,1,1,0,1,NA,1977-04-15,2010,33.0814514160156,0,NA
934902,9349,2,1,1,4,2,1,0,NA,NA,1979-11-15,2006,26.9322376251221,0,NA
934903,9349,2,2,1,4,3,1,0,NA,NA,1988-08-15,2010,22.0807666778564,0,NA
934904,9349,2,2,1,4,4,1,0,NA,NA,1990-06-15,2010,19.7645454406738,0,NA
935000,9349,1,1,1,2,1,1,0,4,0,1960-02-15,2010,49.9383964538574,0,NA
935100,9351,1,2,3,1,1,1,0,0,0,1958-02-15,1990,32.5174522399902,0,NA
935200,9352,1,1,3,2,1,1,0,3,0,1957-07-15,1990,33.0814514160156,0,NA
935300,9352,1,2,3,2,2,1,0,2,2,1962-08-15,1990,28.1998634338379,0,NA
935301,9352,2,1,3,2,1,1,0,0,NA,1984-04-15,1988,4.31759071350098,0,NA
935302,9352,2,2,3,2,2,1,0,0,NA,1986-11-15,1988,1.73305952548981,0,NA
935400,9354,1,2,1,2,2,1,0,3,3,1960-10-15,2010,49.5550994873047,0,NA
935401,9354,2,2,1,3,1,1,0,NA,NA,1982-03-15,2010,27.9041748046875,0,NA
935402,9354,2,1,1,3,2,1,0,0,NA,1993-01-15,2010,17.3141689300537,0,NA
935403,9354,2,1,1,3,3,1,0,0,NA,1994-07-15,2010,15.8193016052246,0,NA
935500,9354,1,2,1,2,1,1,0,1,1,1958-10-15,2010,51.1786460876465,0,NA
935501,9354,2,1,1,1,1,1,0,0,NA,1976-09-15,2010,34.0342216491699,0,NA
935600,9356,1,2,3,1,1,1,0,0,0,1963-03-15,1983,19.9315528869629,0,NA
935700,9357,1,1,1,1,1,1,0,2,0,1964-02-15,2010,46.3791923522949,0,NA
935800,9358,1,1,1,1,1,1,0,0,0,1962-10-15,1998,35.8001365661621,0,NA
935900,9359,1,2,1,2,1,1,0,2,2,1960-05-15,2010,50.1574249267578,0,NA
935901,9359,2,1,1,2,1,1,0,NA,NA,1993-02-15,2010,17.4017791748047,0,NA
935902,9359,2,1,1,2,2,1,0,0,NA,1995-02-15,2010,15.3921966552734,0,NA
936000,9359,1,2,1,2,2,1,0,2,2,1962-04-15,2010,47.9096527099609,0,NA
936001,9359,2,1,1,2,1,1,0,0,NA,1997-06-15,2008,10.9404516220093,0,NA
936002,9359,2,2,1,2,2,1,0,0,NA,2001-06-15,2008,6.94045162200928,0,NA
936100,9361,1,1,2,1,1,1,0,0,0,1963-04-15,2010,46.9103355407715,0,NA
936200,9362,1,1,1,1,1,1,0,1,0,1964-03-15,2010,46.5215606689453,0,NA
936300,9363,1,2,1,1,1,1,0,1,1,1963-10-15,1990,27.0362758636475,0,NA
936301,9363,2,1,1,1,1,1,0,0,NA,1982-12-15,1990,7.86858320236206,0,NA
936400,9364,1,2,1,1,1,1,0,0,0,1958-07-15,2010,51.556468963623,0,NA
936500,9365,1,2,1,1,1,1,0,1,1,1963-08-15,2010,46.4038314819336,0,NA
936501,9365,2,1,1,1,1,1,0,0,NA,1995-06-15,2010,15.1649551391602,0,NA
936600,9366,1,2,2,2,1,1,0,2,2,1960-05-15,2010,50.4449005126953,0,NA
936601,9366,2,1,2,2,1,1,0,0,NA,1982-07-15,1986,3.74811768531799,0,NA
936602,9366,2,2,2,2,2,1,0,NA,NA,1991-09-15,NA,NA,0,NA
936700,9366,1,1,2,2,2,1,0,1,0,1961-11-15,1998,36.7830238342285,0,NA
936800,9368,1,1,1,1,1,1,0,4,0,1961-08-15,2008,47.3155364990234,0,NA
936900,9369,1,1,2,1,1,1,0,0,0,1961-01-15,2010,49.7303199768066,0,NA
937000,9370,1,2,1,2,1,1,0,0,0,1961-01-15,2010,49.7002067565918,0,NA
937100,9370,1,2,1,2,2,1,0,2,2,1963-09-15,2010,47.0335388183594,0,NA
937101,9370,2,1,1,2,1,1,0,6,NA,1983-07-15,2010,27.2032852172852,0,NA
937102,9370,2,2,1,2,2,1,0,1,NA,1987-04-15,2010,23.0006847381592,0,NA
937200,9372,1,1,1,1,1,1,0,4,0,1964-03-15,2010,46.1820678710938,0,NA
937300,9373,1,1,2,1,1,1,0,0,0,1959-05-15,2010,50.7871322631836,0,NA
937400,9374,1,2,1,1,1,1,0,4,4,1957-04-15,2010,53.3579750061035,0,NA
937401,9374,2,1,1,4,1,1,0,0,NA,1978-08-15,2008,29.4236831665039,0,NA
937402,9374,2,1,1,4,2,1,0,NA,NA,1980-01-15,2004,24.1177272796631,0,NA
937403,9374,2,2,1,4,3,1,0,NA,NA,1983-06-15,2010,27.1293640136719,0,NA
937404,9374,2,2,1,4,4,1,0,1,NA,1984-09-15,2010,25.9493503570557,0,NA
937500,9375,1,1,1,2,1,1,0,2,0,1961-08-15,2010,48.6324424743652,0,NA
937600,9375,1,1,1,2,2,1,0,0,0,1963-11-15,2010,46.2587280273438,0,NA
937700,9377,1,1,3,1,1,1,0,0,0,1961-01-15,1990,29.7330589294434,0,NA
937800,9378,1,2,3,1,1,1,0,2,2,1964-08-15,1990,26.0123195648193,0,NA
937801,9378,2,2,3,2,1,1,0,0,NA,1983-11-15,1986,2.28062963485718,0,NA
937802,9378,2,1,3,2,2,1,0,0,NA,1986-03-15,1988,2.45585227012634,0,NA
937900,9379,1,1,3,1,1,1,0,1,0,1963-09-15,1990,26.8939075469971,0,NA
938000,9380,1,2,1,1,1,1,0,2,2,1963-02-15,2010,46.9897346496582,0,NA
938001,9380,2,1,1,2,1,1,0,0,NA,1988-03-15,2010,22.3436012268066,0,NA
938002,9380,2,2,1,2,2,1,0,NA,NA,1989-12-15,2010,20.6872005462646,0,NA
938100,9381,1,2,1,1,1,1,0,3,3,1957-12-15,2010,52.2327156066895,0,NA
938101,9381,2,2,1,3,1,1,0,2,NA,1977-10-15,2010,32.4380569458008,0,NA
938102,9381,2,1,1,3,2,1,0,0,NA,1983-01-15,2010,27.36208152771,0,NA
938103,9381,2,1,1,3,3,1,0,0,NA,1985-10-15,2008,22.737850189209,0,NA
938200,9382,1,2,1,1,1,1,0,5,5,1957-09-15,2010,52.9062271118164,0,NA
938201,9382,2,2,1,5,1,1,0,2,NA,1976-09-15,2010,33.8453102111816,0,NA
938202,9382,2,1,1,5,2,1,0,0,NA,1978-11-15,2008,29.7385349273682,0,NA
938203,9382,2,1,1,5,3,1,0,2,NA,1979-10-15,2008,28.7665977478027,0,NA
938204,9382,2,2,1,5,4,1,0,1,NA,1984-03-15,2008,24.5858993530273,0,NA
938205,9382,2,1,1,5,5,1,0,0,NA,1998-01-15,2008,10.3463382720947,0,NA
938300,9383,1,2,1,2,1,1,0,2,2,1959-12-15,2010,50.5571517944336,0,NA
938301,9383,2,1,1,2,1,1,0,NA,NA,1979-10-15,2000,20.7802867889404,0,NA
938302,9383,2,2,1,2,2,1,0,2,NA,1981-12-15,2010,28.1505813598633,0,NA
938400,9383,1,2,1,2,2,1,0,1,1,1961-11-15,2010,48.4106788635254,0,NA
938401,9383,2,2,1,1,1,1,0,1,NA,1985-12-15,2010,24.2272415161133,0,NA
938500,9385,1,2,1,4,1,1,0,0,0,1959-11-15,1984,24.432580947876,0,NA
938600,9385,1,1,1,4,2,1,0,4,0,1961-08-15,2010,49.0349082946777,0,NA
938700,9385,1,1,1,4,3,1,0,2,0,1963-01-15,2010,47.0992469787598,0,NA
938800,9385,1,2,1,4,4,1,0,3,3,1963-12-15,2010,46.5927429199219,0,NA
938801,9385,2,2,1,3,1,1,0,0,NA,1983-03-15,2010,26.8418884277344,0,NA
938802,9385,2,2,1,3,2,1,0,1,NA,1986-04-15,2010,24.2600955963135,0,NA
938803,9385,2,2,1,3,3,1,0,NA,NA,1988-11-15,2010,21.6728267669678,0,NA
938900,9389,1,1,1,1,1,1,0,2,0,1963-10-15,2010,46.2642021179199,0,NA
939000,9390,1,1,2,1,1,1,0,1,0,1958-02-15,2010,52.268310546875,0,NA
939100,9391,1,1,2,1,1,1,0,2,0,1959-12-15,2010,50.3189582824707,0,NA
939200,9392,1,2,2,1,1,1,0,3,3,1959-02-15,2010,51.364818572998,0,NA
939201,9392,2,2,2,3,1,1,0,NA,NA,1980-10-15,2008,27.2525672912598,0,NA
939202,9392,2,1,2,3,2,1,0,0,NA,1982-04-15,2010,28.2436695098877,0,NA
939203,9392,2,1,2,3,3,1,0,NA,NA,1986-06-15,2004,17.7659130096436,0,NA
939300,9393,1,1,2,1,1,1,0,3,0,1958-08-15,2010,51.5044479370117,0,NA
939400,9394,1,2,2,2,2,1,0,0,0,1962-05-15,2010,48.558521270752,0,NA
939500,9394,1,1,2,2,1,1,0,2,0,1961-07-15,1985,23.797399520874,0,NA
939600,9396,1,2,1,1,1,1,0,3,3,1958-09-15,2006,48.1451072692871,0,NA
939601,9396,2,2,1,3,1,1,0,3,NA,1979-04-15,2008,29.6509246826172,0,NA
939602,9396,2,2,1,3,2,1,0,1,NA,1980-06-15,2010,29.6071186065674,0,NA
939603,9396,2,1,1,3,3,1,0,NA,NA,1982-02-15,2000,18.5982208251953,0,NA
939700,9397,1,2,1,1,1,1,0,2,2,1957-07-15,2010,52.4928131103516,0,NA
939701,9397,2,1,1,2,1,1,0,NA,NA,1978-09-15,2002,23.6167011260986,0,NA
939702,9397,2,1,1,2,2,1,0,0,NA,1980-06-15,2010,29.8097190856934,0,NA
939800,9398,1,1,3,3,2,1,0,1,0,1960-01-15,1990,30.7542781829834,0,NA
939900,9398,1,1,3,3,3,1,0,0,0,1960-07-15,1989,29.388090133667,0,NA
940000,9398,1,1,3,3,1,1,0,1,0,1958-05-15,1990,32.1861724853516,0,NA
940100,9401,1,2,2,1,1,1,0,3,3,1958-01-15,2010,52.0711822509766,0,NA
940101,9401,2,1,2,3,1,1,0,3,NA,1975-07-15,2008,32.9965782165527,0,NA
940102,9401,2,1,2,3,2,1,0,0,NA,1987-03-15,2010,22.8555774688721,0,NA
940103,9401,2,1,2,3,3,1,0,0,NA,1990-12-15,2010,19.3401775360107,0,NA
940200,9402,1,1,3,1,1,1,0,0,0,1959-11-15,1990,31.006160736084,0,NA
940300,9403,1,2,3,1,1,1,0,2,2,1957-04-15,1990,33.3305969238281,0,NA
940301,9403,2,1,3,2,1,1,0,0,NA,1978-06-15,1988,10.1683778762817,0,NA
940302,9403,2,1,3,2,2,1,0,0,NA,1985-05-15,1988,3.31279945373535,0,NA
940400,9404,1,1,3,3,1,1,0,4,0,1960-12-15,1990,29.7002048492432,0,NA
940500,9404,1,1,3,3,2,1,0,1,0,1962-07-15,1990,28.1861743927002,0,NA
940600,9404,1,2,3,3,3,1,0,1,1,1963-10-15,1980,16.5311431884766,0,NA
940601,9404,2,1,3,1,1,1,0,NA,NA,1979-10-15,NA,NA,0,NA
940700,9407,1,1,3,1,1,1,0,1,0,1962-09-15,1990,28.1286792755127,0,NA
940800,9408,1,2,3,1,1,1,0,3,3,1960-11-15,1990,29.744010925293,0,NA
940801,9408,2,1,3,3,1,1,0,0,NA,1978-08-15,1988,10.0698156356812,0,NA
940802,9408,2,2,3,3,2,1,0,0,NA,1981-06-15,1988,7.23613977432251,0,NA
940803,9408,2,2,3,3,3,1,0,0,NA,1983-03-15,1988,5.48939085006714,0,NA
940900,9409,1,2,3,1,1,1,0,0,0,1964-02-15,1990,26.458589553833,0,NA
941000,9410,1,1,3,2,1,2,1,0,0,1962-01-15,1990,28.6570835113525,0,NA
941100,9410,1,1,3,2,1,2,1,0,0,1962-01-15,1990,28.6652984619141,0,NA
941200,9412,1,1,2,1,1,1,0,1,0,1959-02-15,2010,51.0171127319336,0,NA
941300,9413,1,2,2,1,1,1,0,2,2,1960-12-15,2010,49.2210807800293,0,NA
941301,9413,2,1,2,2,1,1,0,NA,NA,1976-12-15,2010,34.0342216491699,0,NA
941302,9413,2,1,2,2,2,1,0,0,NA,1989-01-15,2010,21.3086929321289,0,NA
941400,9414,1,1,2,1,1,1,0,3,0,1962-02-15,2010,48.0328559875488,0,NA
941500,9415,1,2,3,1,1,1,0,0,0,1964-10-15,1990,25.8891162872314,0,NA
941600,9416,1,2,1,1,1,1,0,2,2,1957-04-15,2010,53.2320327758789,0,NA
941601,9416,2,2,1,2,1,1,0,1,NA,1984-11-15,2010,25.2402458190918,0,NA
941602,9416,2,2,1,2,2,1,0,NA,NA,1986-07-15,2010,23.8439426422119,0,NA
941700,9417,1,2,2,1,1,1,0,0,0,1957-01-15,2010,53.0759735107422,0,NA
941800,9418,1,1,2,2,1,1,0,2,0,1957-01-15,2010,53.0951385498047,0,NA
941900,9418,1,1,2,2,2,1,0,1,0,1959-08-15,2010,50.7214241027832,0,NA
942000,9420,1,1,1,1,1,1,0,3,0,1957-10-15,2010,52.7145805358887,0,NA
942100,9421,1,2,2,3,1,1,0,2,2,1957-09-15,2010,52.3039016723633,0,NA
942101,9421,2,1,2,2,1,1,0,0,NA,1987-12-15,2010,22.0725536346436,0,NA
942102,9421,2,1,2,2,2,1,0,0,NA,1990-04-15,2010,19.8193016052246,0,NA
942200,9421,1,1,2,3,2,1,0,1,0,1960-05-15,2010,49.8151931762695,0,NA
942300,9421,1,2,2,3,3,1,0,3,3,1963-03-15,2010,46.9021224975586,0,NA
942301,9421,2,1,2,3,1,1,0,0,NA,1998-07-15,2008,9.80150604248047,0,NA
942302,9421,2,2,2,3,2,1,0,0,NA,1999-12-15,2008,8.38329887390137,0,NA
942303,9421,2,1,2,3,3,1,0,0,NA,2001-12-15,2008,6.38193035125732,0,NA
942400,9424,1,1,1,3,2,1,0,4,0,1959-09-15,2010,50.5817947387695,0,NA
942500,9424,1,1,1,3,3,1,0,2,0,1964-07-15,2010,45.6536636352539,0,NA
942600,9424,1,1,1,3,1,1,0,3,0,1958-02-15,2010,52.6160163879395,0,NA
942700,9427,1,1,3,4,1,1,0,0,0,1961-06-15,1990,29.1991786956787,0,NA
942800,9427,1,2,3,4,2,1,0,0,0,1962-09-15,1987,24.9500350952148,0,NA
942900,9427,1,2,3,4,3,1,0,2,2,1963-09-15,1990,26.8281993865967,0,NA
942901,9427,2,2,3,2,1,1,0,NA,NA,1989-04-15,NA,NA,0,NA
942902,9427,2,1,3,2,2,1,0,NA,NA,1990-07-15,NA,NA,0,NA
943000,9427,1,2,3,4,4,1,0,2,2,1964-10-15,1990,25.7412738800049,0,NA
943001,9427,2,2,3,2,1,1,0,0,NA,1983-10-15,1988,4.92539358139038,0,NA
943002,9427,2,2,3,2,2,1,0,0,NA,1988-07-15,1988,0.175222456455231,0,NA
943100,9431,1,1,2,1,1,1,0,0,0,1957-03-15,2008,51.6386032104492,0,NA
943200,9432,1,2,3,1,1,1,0,1,1,1959-01-15,1990,31.7672824859619,0,NA
943201,9432,2,1,3,1,1,1,0,0,NA,1975-08-15,1988,13.1143054962158,0,NA
943300,9433,1,2,2,1,1,1,0,2,2,1960-07-15,2010,49.399040222168,0,NA
943301,9433,2,1,2,2,1,1,0,2,NA,1978-10-15,2008,29.6509246826172,0,NA
943302,9433,2,1,2,2,2,1,0,2,NA,1980-10-15,2010,29.7713890075684,0,NA
943400,9434,1,2,1,2,2,1,0,2,2,1962-03-15,2010,47.8056144714355,0,NA
943401,9434,2,1,1,2,1,1,0,0,NA,1987-03-15,2010,22.9158115386963,0,NA
943402,9434,2,2,1,2,2,1,0,1,NA,1989-07-15,2008,18.5379867553711,0,NA
943500,9434,1,1,1,2,1,1,0,3,0,1960-08-15,2010,49.6344985961914,0,NA
943600,9436,1,1,1,1,1,1,0,3,0,1963-09-15,2010,46.4339485168457,0,NA
943700,9437,1,1,2,1,1,1,0,1,0,1964-04-15,2010,45.8015060424805,0,NA
943800,9438,1,1,2,3,1,1,0,0,0,1960-10-15,1980,19.3867206573486,0,NA
943900,9438,1,1,2,3,2,1,0,0,0,1962-02-15,1980,18.0588645935059,0,NA
944000,9438,1,2,2,3,3,1,0,2,2,1963-01-15,2004,41.377140045166,0,NA
944001,9438,2,1,2,2,1,1,0,NA,NA,1988-07-15,NA,NA,0,NA
944002,9438,2,1,2,2,2,1,0,NA,NA,1991-03-15,NA,NA,0,NA
944100,9441,1,2,2,3,1,1,0,4,4,1961-03-15,2010,49.5277214050293,0,NA
944101,9441,2,1,2,4,1,1,0,2,NA,1977-12-15,2010,32.3203277587891,0,NA
944102,9441,2,1,2,4,2,1,0,0,NA,1981-12-15,1986,4.17522239685059,0,NA
944103,9441,2,1,2,4,3,1,0,0,NA,1990-12-15,2010,19.0663928985596,0,NA
944104,9441,2,2,2,4,4,1,0,0,NA,1994-09-15,2004,9.86721420288086,0,NA
944200,9441,1,1,2,3,2,1,0,5,0,1962-05-15,2010,47.7070503234863,0,NA
944300,9441,1,1,2,3,3,1,0,1,0,1964-01-15,2010,46.0369606018066,0,NA
944400,9444,1,2,2,1,1,1,0,0,0,1959-11-15,2010,50.2970581054688,0,NA
944500,9445,1,1,3,1,1,1,0,1,0,1958-02-15,1990,32.5858993530273,0,NA
944600,9446,1,2,2,1,1,1,0,2,2,1957-01-15,2010,53.0349082946777,0,NA
944601,9446,2,2,2,2,1,1,0,NA,NA,1982-01-15,2010,28.1040382385254,0,NA
944602,9446,2,2,2,2,2,1,0,0,NA,1985-02-15,2010,24.9993152618408,0,NA
944700,9447,1,1,3,5,1,2,1,1,0,1957-04-15,1990,33.2320327758789,0,NA
944800,9447,1,1,3,5,3,2,1,0,0,1957-11-15,1990,32.9500350952148,0,NA
944900,9447,1,1,3,5,2,2,1,2,0,1957-05-15,1990,33.3524971008301,0,NA
945000,9447,1,1,3,5,5,1,0,2,0,1958-03-15,1990,32.5010261535645,0,NA
945100,9447,1,1,3,5,3,2,1,0,0,1957-11-15,1990,32.7830238342285,0,NA
945200,9452,1,2,3,1,1,1,0,1,1,1957-09-15,1990,32.9472961425781,0,NA
945201,9452,2,2,3,1,1,1,0,0,NA,1984-02-15,1988,4.47912406921387,0,NA
945300,9453,1,1,3,1,1,1,0,1,0,1957-03-15,1990,33.3826141357422,0,NA
945400,9454,1,2,3,5,5,1,0,0,0,1958-07-15,1990,32.1998634338379,0,NA
945500,9454,1,2,3,5,3,1,0,2,2,1957-11-15,1990,32.7830238342285,0,NA
945501,9454,2,1,3,2,1,1,0,0,NA,1987-03-15,1988,1.62354552745819,0,NA
945502,9454,2,2,3,2,2,1,0,NA,NA,1989-03-15,NA,NA,0,NA
945600,9454,1,2,3,5,4,1,0,1,1,1958-05-15,1990,32.3340187072754,0,NA
945601,9454,2,2,3,1,1,1,0,NA,NA,1989-11-15,NA,NA,0,NA
945700,9454,1,2,3,5,2,1,0,0,0,1957-04-15,1990,33.3305969238281,0,NA
945800,9454,1,2,3,5,1,1,0,0,0,1957-01-15,1990,33.7577018737793,0,NA
945900,9459,1,2,3,4,4,1,0,1,1,1959-11-15,1990,30.6529769897461,0,NA
