"","Subject1Tag","Subject2Tag","ExtendedID","R","RelationshipPath","Intell_1","Strength_1","Orientation_1","Intell_2","Strength_2","Orientation_2"
"1356",293300,293400,2932,0.5,1,3.573,-1.600838954,NA,18.123,NA,NA
"1357",293900,294000,2939,0.5,1,98.472,0.6871693869,-1,NA,0.4091308328,-1
"1358",294500,294600,2945,0.5,1,70.94,-1.082379088,-1,85.937,-0.3237158,0
"1359",294800,294900,2948,0.5,1,79.666,0.1972426808,NA,52.547,0.1972426808,1
"1360",294800,295000,2948,0.5,1,79.666,0.1972426808,NA,81.036,0.965207941,1
"1361",294900,295000,2948,0.5,1,52.547,0.1972426808,1,81.036,0.965207941,1
"1362",295500,295600,2955,0.5,1,89.238,0.1972426808,0,70.358,NA,NA
"1363",295500,295700,2955,0.5,1,89.238,0.1972426808,0,80.16,-1.379335208,-0.5
"1364",295600,295700,2955,0.5,1,70.358,NA,NA,80.16,-1.379335208,-0.5
"1365",295500,295800,2955,0.5,1,89.238,0.1972426808,0,90.655,0.6871693869,1
"1366",295600,295800,2955,0.5,1,70.358,NA,NA,90.655,0.6871693869,1
"1367",295700,295800,2955,0.5,1,80.16,-1.379335208,-0.5,90.655,0.6871693869,1
"1368",296100,296200,2961,0.5,1,78.001,0.6871693869,1,59.686,0.2874462527,1
"1369",296500,296600,2965,NA,1,NA,0.1921945691,-1,0.869,NA,NA
"1370",296500,296700,2965,0.25,1,NA,0.1921945691,-1,36.83,NA,NA
"1371",296600,296700,2965,NA,1,0.869,NA,NA,36.83,NA,NA
"1372",296500,296800,2965,0.25,1,NA,0.1921945691,-1,30.614,1.0313583431,-1
"1373",296600,296800,2965,NA,1,0.869,NA,NA,30.614,1.0313583431,-1
"1374",296700,296800,2965,0.75,1,36.83,NA,NA,30.614,1.0313583431,-1
"1375",296900,297000,2969,0.5,1,19.37,NA,NA,2.926,-1.319682781,1
"1376",297200,297300,2972,0.5,1,41.856,NA,NA,37.194,-0.545219546,0
"1377",298200,298300,2982,NA,1,90.188,NA,NA,18.111,-0.54666941,1
"1378",298200,298400,2982,NA,1,90.188,NA,NA,96.417,0.6871693869,1
"1379",298300,298400,2982,NA,1,18.111,-0.54666941,1,96.417,0.6871693869,1
"1380",298200,298500,2982,NA,1,90.188,NA,NA,90.461,0.0094076986,1
"1381",298300,298500,2982,NA,1,18.111,-0.54666941,1,90.461,0.0094076986,1
"1382",298400,298500,2982,0.5,1,96.417,0.6871693869,1,90.461,0.0094076986,1
"1383",298600,298700,2986,0.5,1,70.202,NA,NA,100,-0.21981515,0
"1384",298800,298900,2988,0.5,1,78.044,0.965207941,-1,99.192,0.4091308328,-1
"1385",299200,299300,2992,0.5,1,NA,NA,NA,NA,-0.992828522,0
"1386",299700,299800,2997,0.5,1,56.956,0.1972426808,0,65.906,-0.21981515,-1
"1387",300000,300100,3000,NA,1,27.564,NA,NA,83.613,NA,NA
"1388",300600,300700,3006,NA,1,51.747,NA,NA,50.597,NA,NA
"1389",300900,301000,3009,0.75,1,10.289,0.6871693869,-1,21.722,-0.641921093,-1
"1390",301500,301600,3015,0.5,1,57.016,0.1972426808,-1,79.756,0.614300512,-1
"1391",301700,301800,3017,0.5,1,91.558,1.0313583431,1,78.261,0.6871693869,1
"1392",301900,302000,3019,0.5,1,63.843,0.614300512,0,47.078,-0.575770691,-0.5
"1393",301900,302100,3019,0.5,1,63.843,0.614300512,0,20.071,-1.597721336,-1
"1394",302000,302100,3019,0.5,1,47.078,-0.575770691,-0.5,20.071,-1.597721336,-1
"1395",302200,302300,3022,0.5,1,54.075,NA,NA,35.837,-0.641921093,1
"1396",302500,302600,3025,0.5,1,94.201,-0.575770691,-1,46.776,NA,NA
"1397",303200,303300,3032,0.5,1,3.403,-1.796393039,0,75.947,0.614300512,0
"1398",303400,303500,3034,0.5,1,43.68,NA,NA,71.321,0.1310922787,1
"1399",303800,303900,3038,0.5,1,NA,NA,NA,71.201,-0.545219546,0
"1400",303800,304000,3038,0.5,1,NA,NA,NA,45.475,NA,NA
"1401",303900,304000,3038,0.5,1,71.201,-0.545219546,0,45.475,NA,NA
"1402",304200,304300,3042,0.5,1,48.152,-0.824707964,1,71.492,0.1972426808,-1
"1403",304800,304900,3048,0.5,1,52.489,NA,NA,16.244,NA,NA
"1404",305000,305100,3050,NA,1,3.838,-1.796393039,0,42.04,-0.189264005,-1
"1405",305200,305300,3052,NA,1,53.278,0.4091308328,-1,76.213,NA,NA
"1406",305400,305500,3054,0.5,1,29.399,-1.023379667,-1,18.999,0.2583449713,-1
"1407",305900,306000,3059,0.5,1,15.551,0.6871693869,-1,17.174,0.6871693869,-1
"1408",305900,306100,3059,0.5,1,15.551,0.6871693869,-1,49.223,0.6871693869,1
"1409",306000,306100,3059,0.5,1,17.174,0.6871693869,-1,49.223,0.6871693869,1
"1410",306400,306500,3064,0.5,1,26.227,-0.763605673,-1,10.181,-1.379335208,0
"1411",306900,307000,3069,0.5,1,21.782,0.965207941,-1,1.299,NA,NA
"1412",306900,307100,3069,0.5,1,21.782,0.965207941,-1,2.84,0.965207941,-1
"1413",307000,307100,3069,0.5,1,1.299,NA,NA,2.84,0.965207941,-1
"1414",307500,307600,3075,0.5,1,4.881,0.4091308328,-1,41.502,1.0313583431,NA
"1415",307700,307800,3077,0.5,1,16.973,0.6871693869,-1,50.564,NA,NA
"1416",307900,308000,3079,0.5,1,55.687,0.0094076986,-1,22.789,0.171827139,-1
"1417",307900,308100,3079,0.5,1,55.687,0.0094076986,-1,63.437,-0.54666941,-1
"1418",308000,308100,3079,0.5,1,22.789,0.171827139,-1,63.437,-0.54666941,-1
"1419",307900,308200,3079,0.5,1,55.687,0.0094076986,-1,58.906,-0.962277377,0
"1420",308000,308200,3079,0.5,1,22.789,0.171827139,-1,58.906,-0.962277377,0
"1421",308100,308200,3079,0.5,1,63.437,-0.54666941,-1,58.906,-0.962277377,0
"1422",308500,308600,3085,0.5,1,87.496,-0.21981515,1,95.692,NA,NA
"1423",308700,308800,3087,NA,1,NA,-1.319682781,-1,NA,-1.379335208,NA
"1424",308900,309000,3089,0.5,1,93.403,1.0313583431,0,73.371,0.4091308328,-1
"1425",309300,309400,3093,0.5,1,18.165,-1.082379088,-1,14.147,0.1310922787,-1
"1426",309600,309700,3096,0.5,1,53.65,0.6871693869,1,34.227,-0.824707964,1
"1427",309800,309900,3098,0.5,1,79.047,0.6871693869,1,57.237,-0.606321836,0
"1428",310300,310400,3103,0.5,1,0.953,-1.319682781,1,24.392,-1.597721336,-1
"1429",310500,310600,3105,0.5,1,67.298,-1.796393039,0,85.394,0.1972426808,1
"1430",310900,311000,3109,0.5,1,98.588,1.0313583431,0,90.778,NA,NA
"1431",311100,311200,3111,0.25,1,80.097,-1.319682781,-1,44.232,-0.268630856,-1
"1432",311400,311500,3114,0.5,1,23.306,-1.796393039,0,83.625,-0.268630856,-1
"1433",311900,312000,3119,0.5,1,4.175,-0.783973103,-1,34.968,-1.379335208,NA
"1434",312100,312200,3121,0.25,1,68.011,NA,NA,86.91,0.6871693869,1
"1435",312300,312400,3123,0.5,1,90.601,0.2874462527,-1,83.367,0.0094076986,1
"1436",312600,312700,3126,0.5,1,73.387,NA,NA,16.094,-1.319682781,-1
"1437",312800,312900,3128,0.5,1,57.01,-0.962277377,-1,36.672,-0.54666941,-1
"1438",313200,313300,3132,NA,1,93.545,NA,NA,93.686,NA,NA
"1439",314500,314600,3145,0.5,1,80.71,0.614300512,0,74.184,0.965207941,-1
"1440",315200,315300,3152,0.5,1,81.144,-0.189264005,-1,79.758,-0.128161715,1
"1441",315600,315700,3156,0.5,1,78.547,0.6871693869,-1,56.562,-0.363882539,-1
"1442",315900,316000,3159,0.5,1,69.35,0.965207941,-1,NA,-1.041644227,1
"1443",315900,316100,3159,0.5,1,69.35,0.965207941,-1,49.448,-1.796393039,0
"1444",316000,316100,3159,0.5,1,NA,-1.041644227,1,49.448,-1.796393039,0
"1445",316300,316400,3163,0.5,1,35.413,0.227793826,-1,15.22,-0.268630856,1
"1446",316300,316500,3163,0.5,1,35.413,0.227793826,-1,40.18,-0.54666941,1
"1447",316400,316500,3163,0.5,1,15.22,-0.268630856,1,40.18,-0.54666941,1
"1448",316600,316700,3166,0.5,1,99.463,0.227793826,1,100,NA,NA
"1449",316600,316800,3166,0.5,1,99.463,0.227793826,1,90.399,-0.15871286,0
"1450",316700,316800,3166,0.5,1,100,NA,NA,90.399,-0.15871286,0
"1451",316900,317000,3169,0.5,1,91.471,NA,NA,98.699,0.6871693869,-1
"1452",317100,317200,3171,0.5,1,96.789,0.6871693869,-1,97.598,0.965207941,-1
"1453",317100,317300,3171,0.5,1,96.789,0.6871693869,-1,96.915,0.6871693869,-1
"1454",317200,317300,3171,0.5,1,97.598,0.965207941,-1,96.915,0.6871693869,-1
"1455",317600,317700,3176,0.25,1,60.884,NA,NA,15.835,0.0094076986,-1
"1456",317600,317800,3176,0.25,1,60.884,NA,NA,25.222,NA,NA
"1457",317700,317800,3176,0.5,1,15.835,0.0094076986,-1,25.222,NA,NA
"1458",318100,318200,3181,0.5,1,96.586,1.0313583431,0,99.923,1.0313583431,-1
"1459",318300,318400,3183,NA,1,81.12,NA,NA,86.549,NA,NA
"1460",318800,318900,3188,NA,1,23.362,NA,NA,74.512,NA,NA
"1461",319000,319100,3190,NA,1,17.018,0.965207941,-1,12.665,NA,NA
"1462",319600,319700,3196,0.5,1,66.428,-0.248263425,1,43.955,0.1972426808,NA
"1463",319600,319800,3196,0.5,1,66.428,-0.248263425,1,69.661,0.614300512,-1
"1464",319700,319800,3196,0.5,1,43.955,0.1972426808,NA,69.661,0.614300512,-1
"1465",320000,320100,3200,0.5,1,24.193,0.1972426808,0,88.518,-0.21981515,0
"1466",320200,320300,3202,0.5,1,34.983,NA,NA,43.176,0.6871693869,1
"1467",320200,320400,3202,0.5,1,34.983,NA,NA,52.129,-0.268630856,-1
"1468",320300,320400,3202,0.5,1,43.176,0.6871693869,1,52.129,-0.268630856,-1
"1469",320700,320800,3207,0.5,1,57.768,0.2874462527,1,92.189,0.965207941,1
"1470",320700,320900,3207,0.5,1,57.768,0.2874462527,1,53.889,NA,NA
"1471",320800,320900,3207,0.5,1,92.189,0.965207941,1,53.889,NA,NA
"1472",321100,321200,3211,NA,1,49.313,NA,NA,94.747,NA,NA
"1473",321300,321400,3213,NA,1,74.571,0.0094076986,1,73.204,0.614300512,0
"1474",321500,321600,3215,0.5,1,68.957,0.614300512,1,95.111,0.2874462527,-1
"1475",321800,321900,3218,0.5,1,50.82,-0.268630856,-1,60.974,0.0094076986,1
"1476",321800,322000,3218,0.5,1,50.82,-0.268630856,-1,80.835,NA,NA
"1477",321900,322000,3218,0.5,1,60.974,0.0094076986,1,80.835,NA,NA
"1478",321800,322100,3218,0.5,1,50.82,-0.268630856,-1,87.803,NA,NA
"1479",321900,322100,3218,0.5,1,60.974,0.0094076986,1,87.803,NA,NA
"1480",322000,322100,3218,0.5,1,80.835,NA,NA,87.803,NA,NA
"1481",322200,322300,3222,NA,1,75.354,NA,NA,92.292,NA,NA
"1482",322600,322700,3226,0.5,1,98.716,NA,NA,100,0.6871693869,-1
"1483",322800,322900,3228,0.5,1,74.327,0.4091308328,1,82.125,-1.379335208,0
"1484",323200,323300,3232,0.5,1,45.018,-0.962277377,0,40.697,NA,NA
"1485",323200,323400,3232,0.5,1,45.018,-0.962277377,0,64.311,0.6871693869,1
"1486",323300,323400,3232,0.5,1,40.697,NA,NA,64.311,0.6871693869,1
"1487",323200,323500,3232,0.5,1,45.018,-0.962277377,0,74.936,-0.54666941,1
"1488",323300,323500,3232,0.5,1,40.697,NA,NA,74.936,-0.54666941,1
"1489",323400,323500,3232,0.5,1,64.311,0.6871693869,1,74.936,-0.54666941,1
"1490",323800,323900,3238,0.5,1,85.024,0.4091308328,-1,63.447,0.6871693869,-1
"1491",324300,324400,3243,0.5,1,58.532,0.7755541494,1,82.18,-0.268630856,-1
"1492",324600,324700,3246,0.5,1,38.573,-0.575770691,0,43.302,0.6871693869,1
"1493",325000,325100,3250,0.5,1,99.453,0.6871693869,1,78.718,0.965207941,-1
"1494",325200,325300,3252,0.5,1,28.527,-0.54666941,-1,0.572,-0.804340534,-1
"1495",325200,325400,3252,0.5,1,28.527,-0.54666941,-1,67.565,-0.54666941,-1
"1496",325300,325400,3252,0.5,1,0.572,-0.804340534,-1,67.565,-0.54666941,-1
"1497",325600,325700,3256,0.5,1,97.873,0.707536817,-1,98.634,0.0094076986,-1
"1498",325900,326000,3259,0.5,1,1.145,-0.126578845,-1,3.283,NA,NA
"1499",325900,326100,3259,0.5,1,1.145,-0.126578845,-1,16.527,-0.824707964,-1
"1500",326000,326100,3259,0.5,1,3.283,NA,NA,16.527,-0.824707964,-1
"1501",326400,326500,3264,0.5,1,21.626,-0.128161715,-1,29.955,NA,NA
"1502",326600,326700,3266,0.5,1,44.505,0.614300512,0,78.896,0.1972426808,0
"1503",327100,327200,3271,0.25,1,NA,NA,NA,16.201,NA,NA
"1504",327300,327400,3273,0.25,1,10.456,NA,NA,NA,NA,NA
"1505",327500,327600,3275,0.5,1,84.104,1.0313583431,1,64.978,0.614300512,0
"1506",327700,327800,3277,0.5,1,84.126,0.965207941,1,60.446,0.965207941,1
"1507",327700,327900,3277,0.5,1,84.126,0.965207941,1,13.41,0.4091308328,1
"1508",327800,327900,3277,0.5,1,60.446,0.965207941,1,13.41,0.4091308328,1
"1509",327700,328000,3277,0.5,1,84.126,0.965207941,1,61.654,0.2874462527,1
"1510",327800,328000,3277,0.5,1,60.446,0.965207941,1,61.654,0.2874462527,1
"1511",327900,328000,3277,0.5,1,13.41,0.4091308328,1,61.654,0.2874462527,1
"1512",328200,328300,3282,0.5,1,33.772,NA,NA,14.537,NA,NA
"1513",328900,329000,3289,0.5,1,94.381,0.0094076986,1,93.795,0.2874462527,1
"1514",328900,329100,3289,0.5,1,94.381,0.0094076986,1,53.457,0.614300512,0.5
"1515",329000,329100,3289,0.5,1,93.795,0.2874462527,1,53.457,0.614300512,0.5
"1516",329400,329500,3294,0.5,1,94.74,0.1310922787,-1,94.806,NA,NA
"1517",329900,330000,3299,NA,1,42.659,0.0094076986,1,12.454,-1.796393039,0
"1518",329900,330100,3299,NA,1,42.659,0.0094076986,1,50.796,-0.545219546,0
"1519",330000,330100,3299,NA,1,12.454,-1.796393039,0,50.796,-0.545219546,0
"1520",329900,330200,3299,NA,1,42.659,0.0094076986,1,77.135,-0.545219546,1
"1521",330000,330200,3299,NA,1,12.454,-1.796393039,0,77.135,-0.545219546,1
"1522",330100,330200,3299,NA,1,50.796,-0.545219546,0,77.135,-0.545219546,1
"1523",330400,330500,3304,0.5,1,80.934,-0.268630856,1,78.189,0.965207941,1
"1524",330700,330800,3307,0.5,1,21.33,0.965207941,-1,20.264,0.4091308328,-1
"1525",331300,331400,3313,0.5,1,1.739,-1.023379667,0,48.817,NA,NA
"1526",331500,331600,3315,0.5,1,34.992,0.614300512,-1,11.714,0.614300512,NA
"1527",331500,331700,3315,0.5,1,34.992,0.614300512,-1,2.463,-1.379335208,0
"1528",331600,331700,3315,0.5,1,11.714,0.614300512,NA,2.463,-1.379335208,0
"1529",331500,331800,3315,0.5,1,34.992,0.614300512,-1,2.123,NA,NA
"1530",331600,331800,3315,0.5,1,11.714,0.614300512,NA,2.123,NA,NA
"1531",331700,331800,3315,0.5,1,2.463,-1.379335208,0,2.123,NA,NA
"1532",331900,332000,3319,0.5,1,15.354,-0.128161715,-1,5.019,NA,NA
"1533",331900,332100,3319,0.5,1,15.354,-0.128161715,-1,12.579,0.4091308328,-1
"1534",332000,332100,3319,0.5,1,5.019,NA,NA,12.579,0.4091308328,-1
"1535",332200,332300,3322,0.5,1,11.508,0.614300512,NA,27.875,NA,NA
"1536",332500,332600,3325,NA,1,4.022,0.6871693869,-1,3.975,NA,NA
"1537",332900,333000,3329,0.5,1,70.007,NA,NA,21.713,-0.636872981,0
"1538",333200,333300,3332,NA,1,NA,1.0313583431,0,NA,0.965207941,1
"1539",333800,333900,3338,0.5,1,89.463,0.1310922787,1,89.511,NA,NA
"1540",334100,334200,3341,0.5,1,38.607,-0.189264005,1,21.982,0.1310922787,1
"1541",334500,334600,3345,0.5,1,46.92,-0.21981515,-0.5,19.847,-0.268630856,1
"1542",334700,334800,3347,0.25,1,35.431,0.1972426808,NA,31.705,NA,NA
"1543",334700,334900,3347,0.25,1,35.431,0.1972426808,NA,18.676,NA,NA
"1544",334800,334900,3347,0.5,1,31.705,NA,NA,18.676,NA,NA
"1545",334700,335000,3347,0.25,1,35.431,0.1972426808,NA,59.694,0.0094076986,-1
"1546",334800,335000,3347,0.5,1,31.705,NA,NA,59.694,0.0094076986,-1
"1547",334900,335000,3347,0.5,1,18.676,NA,NA,59.694,0.0094076986,-1
"1548",335100,335200,3351,0.5,1,64.625,0.1972426808,1,76.359,0.6871693869,-1
"1549",335300,335400,3353,0.5,1,16.881,0.4091308328,-1,32.157,0.965207941,-1
"1550",335700,335800,3357,0.5,1,63.141,0.614300512,1,77.831,-1.379335208,NA
"1551",335700,335900,3357,0.5,1,63.141,0.614300512,1,72.763,0.614300512,1
"1552",335800,335900,3357,0.5,1,77.831,-1.379335208,NA,72.763,0.614300512,1
"1553",336400,336500,3364,0.5,1,84.004,-0.268630856,1,42.299,-0.085843985,-1
"1554",336700,336800,3367,0.5,1,98.982,-0.085843985,-1,99.4,-0.21981515,0
"1555",336700,336900,3367,0.5,1,98.982,-0.085843985,-1,91.112,-0.268630856,1
"1556",336800,336900,3367,0.5,1,99.4,-0.21981515,0,91.112,-0.268630856,1
"1557",337200,337300,3372,0.5,1,18.701,1.0313583431,0.5,17.885,NA,NA
"1558",337200,337400,3372,0.5,1,18.701,1.0313583431,0.5,51.063,-0.545219546,0
"1559",337300,337400,3372,0.5,1,17.885,NA,NA,51.063,-0.545219546,0
"1560",337500,337600,3375,0.5,1,48.318,0.614300512,1,74.979,0.2874462527,1
"1561",337500,337700,3375,0.5,1,48.318,0.614300512,1,85.986,NA,NA
"1562",337600,337700,3375,0.5,1,74.979,0.2874462527,1,85.986,NA,NA
"1563",337800,337900,3378,0.5,1,58.958,0.1972426808,1,81.031,0.0094076986,1
"1564",338000,338100,3380,0.5,1,90.763,-0.268630856,1,79.141,0.6871693869,1
"1565",338200,338300,3382,NA,1,77.607,NA,NA,68.563,NA,NA
"1566",338400,338500,3384,NA,1,66.224,NA,NA,86.301,0.0094076986,-1
"1567",338400,338600,3384,NA,1,66.224,NA,NA,34.209,NA,NA
"1568",338500,338600,3384,NA,1,86.301,0.0094076986,-1,34.209,NA,NA
"1569",338700,338800,3387,0.5,1,65.907,0.1972426808,-1,98.97,NA,NA
"1570",339000,339100,3390,0.5,1,80.348,0.2874462527,1,100,0.614300512,-1
"1571",339600,339700,3396,0.5,1,84.632,NA,NA,48.483,0.4091308328,-1
"1572",339800,339900,3398,0.5,1,54.253,NA,NA,80.288,0.6871693869,1
"1573",339800,340000,3398,0.5,1,54.253,NA,NA,16.139,-1.379335208,0
"1574",339900,340000,3398,0.5,1,80.288,0.6871693869,1,16.139,-1.379335208,0
"1575",340100,340200,3401,0.5,1,35.316,0.614300512,0,65.213,0.1972426808,-1
"1576",340400,340500,3404,0.5,1,89.713,NA,NA,95.206,0.707536817,1
"1577",340800,340900,3408,NA,1,25.825,NA,NA,62.361,NA,NA
"1578",341400,341500,3414,NA,1,52.758,NA,NA,40.203,NA,NA
"1579",341600,341700,3416,0.5,1,41.012,-0.545219546,1,41.461,-0.085843985,-1
"1580",341600,341800,3416,0.5,1,41.012,-0.545219546,1,46.63,0.614300512,0
"1581",341700,341800,3416,0.5,1,41.461,-0.085843985,-1,46.63,0.614300512,0
"1582",342100,342200,3421,0.5,1,77.549,0.1514597088,-1,75.246,0.614300512,-1
"1583",342300,342400,3423,0.5,1,89.754,0.0094076986,1,86.745,-1.379335208,0
"1584",342300,342500,3423,0.5,1,89.754,0.0094076986,1,79.069,-1.379335208,-0.5
"1585",342400,342500,3423,0.5,1,86.745,-1.379335208,0,79.069,-1.379335208,-0.5
"1586",342800,342900,3428,0.75,1,96.365,-0.268630856,1,84.702,-0.268630856,1
"1587",342800,343000,3428,0.5,1,96.365,-0.268630856,1,98.418,0.6871693869,1
"1588",342900,343000,3428,0.5,1,84.702,-0.268630856,1,98.418,0.6871693869,1
"1589",342800,343100,3428,0.5,1,96.365,-0.268630856,1,100,-0.783973103,1
"1590",342900,343100,3428,0.5,1,84.702,-0.268630856,1,100,-0.783973103,1
"1591",343000,343100,3428,0.5,1,98.418,0.6871693869,1,100,-0.783973103,1
"1592",343500,343600,3435,NA,1,0.131,0.1310922787,-1,0,-1.379335208,NA
"1593",343500,343700,3435,NA,1,0.131,0.1310922787,-1,0,NA,NA
"1594",343600,343700,3435,0.5,1,0,-1.379335208,NA,0,NA,NA
"1595",343500,343800,3435,NA,1,0.131,0.1310922787,-1,0,-1.379335208,NA
"1596",343600,343800,3435,0.5,1,0,-1.379335208,NA,0,-1.379335208,NA
"1597",343700,343800,3435,0.5,1,0,NA,NA,0,-1.379335208,NA
"1598",344000,344100,3440,0.5,1,12.346,0.965207941,1,15.622,-1.319682781,-1
"1599",344200,344300,3442,NA,1,95.099,NA,NA,95.575,NA,NA
"1600",344900,345000,3449,0.5,1,NA,0.0094076986,1,NA,NA,NA
"1601",344900,345100,3449,0.5,1,NA,0.0094076986,1,NA,0.4091308328,1
"1602",345000,345100,3449,0.5,1,NA,NA,NA,NA,0.4091308328,1
"1603",345500,345600,3455,0.5,1,63.061,1.0313583431,0,39.194,-0.21981515,1
"1604",345500,345700,3455,0.375,1,63.061,1.0313583431,0,14.135,0.614300512,1
"1605",345600,345700,3455,0.5,1,39.194,-0.21981515,1,14.135,0.614300512,1
"1606",345500,345800,3455,0.5,1,63.061,1.0313583431,0,25.83,-0.606321836,0
"1607",345600,345800,3455,0.5,1,39.194,-0.21981515,1,25.83,-0.606321836,0
"1608",345700,345800,3455,0.75,1,14.135,0.614300512,1,25.83,-0.606321836,0
"1609",345900,346000,3459,0.5,1,83.153,0.6871693869,-1,22.708,-0.21981515,0
"1610",346100,346200,3461,0.5,1,88.411,0.614300512,-1,47.612,NA,NA
"1611",346100,346300,3461,0.5,1,88.411,0.614300512,-1,63.241,0.0094076986,-1
"1612",346200,346300,3461,0.5,1,47.612,NA,NA,63.241,0.0094076986,-1
"1613",346400,346500,3464,0.5,1,96.279,0.6871693869,1,82.154,-0.54666941,1
"1614",346400,346600,3464,0.5,1,96.279,0.6871693869,1,88.224,-0.268630856,1
"1615",346500,346600,3464,0.5,1,82.154,-0.54666941,1,88.224,-0.268630856,1
"1616",346700,346800,3467,0.5,1,43.428,0.1972426808,NA,94.705,0.965207941,1
"1617",347000,347100,3470,0.5,1,49.625,NA,NA,18.838,0.614300512,0
"1618",347200,347300,3472,0.5,1,58.518,NA,NA,30.285,0.6871693869,-1
"1619",347200,347400,3472,0.5,1,58.518,NA,NA,12.607,NA,NA
"1620",347300,347400,3472,0.75,1,30.285,0.6871693869,-1,12.607,NA,NA
"1621",347500,347600,3475,0.5,1,18.263,-0.54666941,1,33.828,0.614300512,0
"1622",347800,347900,3478,0.25,1,43.424,NA,NA,39.476,-0.268630856,-1
"1623",348200,348300,3482,0.5,1,14.447,-1.319682781,-1,23.172,-0.363882539,-1
"1624",348200,348400,3482,0.5,1,14.447,-1.319682781,-1,5.647,NA,NA
"1625",348300,348400,3482,0.5,1,23.172,-0.363882539,-1,5.647,NA,NA
"1626",348600,348700,3486,0.5,1,83.037,0.6871693869,1,34.632,-0.268630856,-1
"1627",348600,348800,3486,0.5,1,83.037,0.6871693869,1,53.699,0.6871693869,1
"1628",348700,348800,3486,0.5,1,34.632,-0.268630856,-1,53.699,0.6871693869,1
"1629",349600,349700,3496,0.5,1,63.829,0.6871693869,-1,91.675,-0.248263425,-1
"1630",350500,350600,3505,0.5,1,56.313,0.0094076986,1,79.063,0.2874462527,1
"1631",350500,350700,3505,0.5,1,56.313,0.0094076986,1,75.331,NA,NA
"1632",350600,350700,3505,0.5,1,79.063,0.2874462527,1,75.331,NA,NA
"1633",351600,351700,3516,0.5,1,26.619,-0.268630856,-1,44.921,NA,NA
"1634",351800,351900,3518,0.5,1,23.609,-1.379335208,-1,5.699,0.2874462527,-1
"1635",351800,352000,3518,0.5,1,23.609,-1.379335208,-1,33.591,NA,NA
"1636",351900,352000,3518,0.5,1,5.699,0.2874462527,-1,33.591,NA,NA
"1637",351800,352100,3518,0.5,1,23.609,-1.379335208,-1,40.802,-0.363882539,-1
"1638",351900,352100,3518,0.5,1,5.699,0.2874462527,-1,40.802,-0.363882539,-1
"1639",352000,352100,3518,0.5,1,33.591,NA,NA,40.802,-0.363882539,-1
"1640",352600,352700,3526,0.5,1,36.108,NA,NA,58.406,0.4091308328,1
"1641",352600,352800,3526,0.5,1,36.108,NA,NA,44.683,NA,NA
"1642",352700,352800,3526,0.5,1,58.406,0.4091308328,1,44.683,NA,NA
"1643",352600,352900,3526,0.5,1,36.108,NA,NA,54.924,NA,NA
"1644",352700,352900,3526,0.5,1,58.406,0.4091308328,1,54.924,NA,NA
"1645",352800,352900,3526,0.5,1,44.683,NA,NA,54.924,NA,NA
"1646",353400,353500,3534,0.5,1,89.897,0.4091308328,1,92.404,NA,NA
"1647",353400,353600,3534,0.5,1,89.897,0.4091308328,1,63.329,NA,NA
"1648",353500,353600,3534,0.5,1,92.404,NA,NA,63.329,NA,NA
"1649",353900,354000,3539,0.5,1,17.587,0.6871693869,-1,36.551,-0.919959647,-1
"1650",354300,354400,3543,NA,1,29.695,-0.804340534,-1,5.665,0.1972426808,0
"1651",354500,354600,3545,0.5,1,40.382,0.6871693869,-1,55.054,-0.54666941,-1
"1652",354700,354800,3547,0.5,1,40.401,0.6871693869,-1,23.819,-0.54666941,-1
"1653",355000,355100,3550,0.5,1,62.616,0.614300512,0,95.741,-0.575770691,0
"1654",355000,355200,3550,0.5,1,62.616,0.614300512,0,83.704,0.6871693869,1
"1655",355100,355200,3550,0.5,1,95.741,-0.575770691,0,83.704,0.6871693869,1
"1656",355300,355400,3553,0.5,1,78.494,-0.783973103,-1,65.232,0.4091308328,-1
"1657",355300,355500,3553,0.5,1,78.494,-0.783973103,-1,30.231,-0.268630856,-1
"1658",355400,355500,3553,0.5,1,65.232,0.4091308328,-1,30.231,-0.268630856,-1
"1659",355600,355700,3556,0.5,1,26.054,0.614300512,-1,34.815,0.1972426808,0
"1660",355600,355800,3556,0.5,1,26.054,0.614300512,-1,72.743,-0.268630856,-1
"1661",355700,355800,3556,0.5,1,34.815,0.1972426808,0,72.743,-0.268630856,-1
"1662",355900,356000,3559,0.5,1,83.662,-0.545219546,1,80.612,0.4091308328,1
"1663",356200,356300,3562,0.5,1,16.231,-0.641921093,1,25.734,-0.268630856,1
"1664",356200,356400,3562,0.5,1,16.231,-0.641921093,1,12.964,0.6871693869,-1
"1665",356300,356400,3562,0.5,1,25.734,-0.268630856,1,12.964,0.6871693869,-1
"1666",356700,356800,3567,0.5,1,62.489,-0.545219546,0,29.205,NA,NA
"1667",356700,356900,3567,0.5,1,62.489,-0.545219546,0,19.175,-0.54666941,-1
"1668",356800,356900,3567,0.5,1,29.205,NA,NA,19.175,-0.54666941,-1
